Rep,Step set size,Group size,Random group score,Super group score
8,3,11,1.0,0.9003272727272726
8,3,12,1.0,0.9003272727272726
8,3,13,1.0,1.0
8,3,14,1.0,0.9003272727272726
8,3,15,1.0,0.9003272727272726
8,4,1,0.0,0.0
8,4,2,0.014923976132191296,0.020072261893284673
8,4,3,0.016438901505325627,1.0
8,4,4,0.014240764455668853,1.0
8,4,5,0.016130211037485263,1.0
8,4,6,0.02110541181182852,1.0
8,4,7,0.02438859964624136,0.9003358208955223
8,4,8,1.0,1.0
8,4,9,1.0,1.0
8,4,10,1.0,1.0
8,4,11,1.0,1.0
8,4,12,1.0,1.0
8,4,13,1.0,0.9003358208955223
8,4,14,1.0,1.0
8,4,15,1.0,0.9003358208955223
8,5,1,0.0,0.0
8,5,2,0.008823980323292081,0.8007730209375049
8,5,3,0.01595093244705414,1.0
8,5,4,0.027890818823345775,1.0
8,5,5,0.031039079851648714,1.0
8,5,6,0.9003855421686747,1.0
8,5,7,1.0,0.9003935742971887
8,5,8,1.0,0.9003935742971887
8,5,9,1.0,1.0
8,5,10,1.0,1.0
8,5,11,1.0,0.9003935742971887
8,5,12,1.0,0.9003935742971887
8,5,13,1.0,1.0
8,5,14,1.0,1.0
8,5,15,1.0,1.0
8,6,1,0.0,0.0
8,6,2,0.008413368019304203,0.02141666381522249
8,6,3,0.010596230343747364,0.019174511348854777
8,6,4,0.014546872111577628,0.03564508752198463
8,6,5,0.009763619931974478,0.03564508752198463
8,6,6,0.033999619085289555,0.033069980225847284
8,6,7,0.033999619085289555,0.03564508752198463
8,6,8,1.0,0.02936407766441564
8,6,9,1.0,0.03564508752198463
8,6,10,1.0,0.03564508752198463
8,6,11,1.0,0.03564508752198463
8,6,12,1.0,0.03244777810494427
8,6,13,1.0,1.0
8,6,14,1.0,1.0
8,6,15,1.0,1.0
9,1,1,0.0,1.0
9,1,2,0.006398203592814372,1.0
9,1,3,0.007410179640718564,1.0
9,1,4,0.010778443113772455,1.0
9,1,5,0.010479041916167664,1.0
9,1,6,0.011976047904191616,1.0
9,1,7,0.010479041916167664,1.0
9,1,8,0.010179640718562874,1.0
9,1,9,0.011077844311377245,1.0
9,1,10,0.009880239520958085,1.0
9,1,11,0.9982035928143713,1.0
9,1,12,0.9988023952095808,1.0
9,1,13,1.0,1.0
9,1,14,1.0,1.0
9,1,15,1.0,1.0
9,2,1,0.0,1.0
9,2,2,0.010005648346122359,1.0
9,2,3,0.008314089904563917,1.0
9,2,4,0.014946082028270408,1.0
9,2,5,1.0,1.0
9,2,6,1.0,1.0
9,2,7,1.0,1.0
9,2,8,1.0,1.0
9,2,9,1.0,1.0
9,2,10,1.0,1.0
9,2,11,1.0,1.0
9,2,12,1.0,1.0
9,2,13,1.0,1.0
9,2,14,1.0,1.0
9,2,15,1.0,1.0
9,3,1,0.0,1.0
9,3,2,1.0,0.9003250883392226
9,3,3,1.0,0.9003250883392226
9,3,4,1.0,1.0
9,3,5,1.0,0.9003250883392226
9,3,6,1.0,0.9003250883392226
9,3,7,1.0,1.0
9,3,8,1.0,1.0
9,3,9,1.0,1.0
9,3,10,1.0,0.9002912280701754
9,3,11,1.0,1.0
9,3,12,1.0,0.8005978482792347
9,3,13,1.0,1.0
9,3,14,1.0,1.0
9,3,15,1.0,1.0
9,4,1,0.0,0.0
9,4,2,0.008676546213524624,0.016680858140947764
9,4,3,0.01062208652227248,0.01888545645859186
9,4,4,0.01296621111771154,1.0
9,4,5,0.012560286196861248,1.0
9,4,6,0.023138933565895557,1.0
9,4,7,0.025105586973258494,0.8006513468013468
9,4,8,0.027431149306765212,1.0
9,4,9,0.01718903061500542,1.0
9,4,10,1.0,1.0
9,4,11,1.0,1.0
9,4,12,1.0,1.0
9,4,13,1.0,1.0
9,4,14,1.0,1.0
9,4,15,1.0,1.0
9,5,1,0.0,0.0
9,5,2,0.010170922513584512,0.04346238746390667
9,5,3,0.014375064888008942,0.04171761758942968
9,5,4,0.016675042521755966,0.04346238746390667
9,5,5,0.02890529846370246,0.04303319135992149
9,5,6,0.03544428966994105,0.04346238746390667
9,5,7,0.03585922742927715,0.04346238746390667
9,5,8,0.03585922742927715,0.04558103153170327
9,5,9,0.03544428966994105,0.04171761758942968
9,5,10,0.026862809336904197,0.04346238746390667
9,5,11,1.0,0.03224006656902152
9,5,12,1.0,0.03735871063681813
9,5,13,1.0,0.04438640122056243
9,5,14,1.0,0.04477796123439848
9,5,15,1.0,0.04477796123439848
9,6,1,0.0,0.0
9,6,2,0.011234478418451696,0.016773797762268925
9,6,3,0.03121094035641408,0.016684908873380037
9,6,4,0.026053519067058762,0.02777276674839079
9,6,5,0.025994118767208686,0.02777276674839079
9,6,6,0.03381963600858799,0.02777276674839079
9,6,7,0.02474542311503477,0.03427196844624317
9,6,8,0.9004177777777777,0.028642695582674953
9,6,9,1.0,0.045261920137064426
9,6,10,1.0,0.042124142359286645
9,6,11,1.0,0.03427196844624317
9,6,12,1.0,0.8007873429951691
9,6,13,1.0,0.9004177777777777
9,6,14,1.0,1.0
9,6,15,1.0,0.9004177777777777
