Rep,Group Size,Random Group Score,Random Group Overlap,Super Group Score,Super Group Overlap
31,6.0,0.018297879981169395,9.0,0.6811666449256183,15.0
31,7.0,0.9003921744323224,11.0,0.8605556145238862,17.0
31,8.0,0.940255764958247,14.0,0.9003862462453691,20.0
31,9.0,0.9203395256420077,17.0,0.8605086006050926,22.0
31,10.0,0.9601697031039137,20.0,0.8804766534486734,25.0
31,11.0,0.9800850877192983,22.0,0.9402541806020068,28.0
31,12.0,1.0,24.0,0.8804885696052348,30.0
31,13.0,1.0,27.0,0.9601690677805204,32.0
31,14.0,1.0,30.0,0.960138023715415,34.0
31,15.0,1.0,33.0,0.9601685659801679,36.0
32,1.0,0.008041914972844837,0.0,0.8404816179341137,0.0
32,2.0,0.010284270575691144,0.0,0.8404601521453735,3.0
32,3.0,0.011071118052279784,2.0,0.8006393491647223,6.0
32,4.0,0.01845096991934061,3.0,0.86041451666964,9.0
32,5.0,0.940218976168247,5.0,0.7408399614737695,12.0
32,6.0,1.0,7.0,0.7009749440235056,15.0
32,7.0,1.0,10.0,0.8206041376621925,17.0
32,8.0,1.0,13.0,0.8006572711550572,20.0
32,9.0,1.0,16.0,0.8205931087320354,23.0
32,10.0,1.0,19.0,0.8205661522083806,26.0
32,11.0,1.0,22.0,0.8405576439036199,29.0
32,12.0,1.0,25.0,0.8405452573021515,32.0
32,13.0,1.0,28.0,0.8604850260558657,34.0
32,14.0,1.0,30.0,0.8804149471755315,36.0
32,15.0,1.0,33.0,0.9003421167107247,38.0
33,1.0,0.0073288295167262514,0.0,0.9800798245614035,0.0
33,2.0,0.014552797343214924,1.0,0.9800466960352423,3.0
33,3.0,0.019282030502222224,3.0,0.9800466960352423,6.0
33,4.0,0.022583339271152632,5.0,0.9601330355705778,9.0
33,5.0,0.023673911145922776,7.0,0.9800798245614035,12.0
33,6.0,0.022644417003296065,10.0,1.0,15.0
33,7.0,0.9601673902359109,12.0,1.0,17.0
33,8.0,0.9402305984900733,15.0,1.0,20.0
33,9.0,0.9800708520179373,17.0,1.0,23.0
33,10.0,1.0,19.0,1.0,25.0
33,11.0,1.0,22.0,1.0,28.0
33,12.0,0.9601594364928232,25.0,1.0,30.0
33,13.0,0.9800708520179373,28.0,1.0,32.0
33,14.0,0.9402436590354811,31.0,1.0,34.0
33,15.0,0.9800883928571429,34.0,0.9800837004405287,37.0
34,1.0,0.007331064446459407,0.0,0.7808162669356382,0.0
34,2.0,0.010166292128857175,0.0,0.740964327043979,3.0
34,3.0,0.013356160692997991,1.0,0.8206523961240306,6.0
34,4.0,0.017796470509381844,2.0,0.6811818287747431,9.0
34,5.0,0.02030212558495147,5.0,0.6811813052178453,12.0
34,6.0,0.01912306110515214,8.0,0.6214110622051083,15.0
34,7.0,0.020647669863359176,11.0,0.7409806741438526,17.0
34,8.0,0.01990903164593931,13.0,0.8605367887209837,19.0
34,9.0,1.0,15.0,0.820692075041241,22.0
34,10.0,1.0,18.0,0.8804503243773075,24.0
34,11.0,1.0,21.0,0.8605657249384308,27.0
34,12.0,1.0,24.0,0.8207076534044703,29.0
34,13.0,1.0,27.0,0.8206861540425224,32.0
34,14.0,1.0,30.0,0.900398632802654,35.0
34,15.0,1.0,33.0,0.9003734837926908,38.0
35,1.0,0.0071923864021531106,0.0,0.8605973302805677,0.0
35,2.0,0.012720218768145646,0.0,0.9004201557515021,3.0
35,3.0,0.015146701429136487,2.0,0.8207448471600007,6.0
35,4.0,0.8009208248767249,4.0,0.9004589632698224,9.0
35,5.0,0.8606793066533257,6.0,0.8008839899132976,12.0
35,6.0,0.9402921902542599,8.0,0.8606127145170686,15.0
35,7.0,0.9402938514406556,10.0,0.8008617867807939,17.0
35,8.0,1.0,12.0,0.9203421822196107,19.0
35,9.0,1.0,15.0,0.9601792096219931,22.0
35,10.0,1.0,18.0,0.9203367697594501,25.0
35,11.0,1.0,21.0,0.8805287700150689,28.0
35,12.0,1.0,24.0,0.9601866666666666,30.0
35,13.0,1.0,27.0,1.0,33.0
35,14.0,1.0,30.0,0.9203850804868796,36.0
35,15.0,1.0,33.0,0.9203575963008942,39.0
36,1.0,0.007224506171191703,0.0,0.8008180707759442,0.0
36,2.0,0.010265020834366595,1.0,0.7410820640174327,3.0
36,3.0,0.010136873861793008,4.0,0.8805070655800958,6.0
36,4.0,0.8407822196857216,5.0,0.82074103728882,9.0
36,5.0,0.960172463298791,6.0,0.7808816918843334,12.0
36,6.0,0.9402643395117782,9.0,0.8207477405630249,15.0
36,7.0,0.8606544247050825,11.0,0.7809512145191835,17.0
36,8.0,0.8805482124300972,14.0,0.8407280821020808,19.0
36,9.0,0.9203963408670367,17.0,0.9004525224668821,22.0
36,10.0,0.9800870466321243,19.0,0.8606541513188576,25.0
36,11.0,1.0,21.0,0.8606203044691256,28.0
36,12.0,1.0,24.0,0.9203420518751543,30.0
36,13.0,1.0,27.0,0.8407478332917339,33.0
36,14.0,1.0,30.0,0.8606655209513299,36.0
36,15.0,1.0,33.0,0.9601740932642489,39.0
37,1.0,0.005794588238103093,0.0,0.9402008720603829,0.0
37,2.0,0.010673921107641822,1.0,0.9401934436453122,3.0
37,3.0,0.011285327501090675,1.0,0.9601414032911062,6.0
37,4.0,0.01141200906981305,4.0,0.9003777708366115,9.0
37,5.0,0.01345942440804209,6.0,0.8803831927451877,12.0
37,6.0,0.020138702696240567,8.0,0.9003317490340447,15.0
37,7.0,1.0,9.0,0.9402065445893936,17.0
37,8.0,1.0,12.0,0.9003604936553957,20.0
37,9.0,1.0,15.0,0.9800617283950618,23.0
37,10.0,1.0,18.0,0.9003748629792768,26.0
37,11.0,1.0,21.0,0.9402137847232115,29.0
37,12.0,1.0,24.0,0.9601457489878542,32.0
37,13.0,1.0,27.0,0.9601297445893937,35.0
37,14.0,1.0,30.0,0.9202667071910196,38.0
37,15.0,1.0,33.0,0.9601218909966878,41.0
38,1.0,0.00821666524371843,0.0,0.8406776755567599,0.0
38,2.0,0.009712381416748978,2.0,0.8207358436124879,3.0
38,3.0,0.012873865075010983,3.0,0.840684022022562,6.0
38,4.0,0.012571214092814436,4.0,0.9004314464862239,9.0
38,5.0,0.012182030632475695,6.0,0.8008220741548628,12.0
38,6.0,0.012472996267852317,9.0,0.7011685036092667,15.0
38,7.0,0.01983186612337046,11.0,0.900436237459783,17.0
38,8.0,0.019286813298840376,13.0,0.9004631218584471,19.0
38,9.0,0.019866572053280986,16.0,0.9004299041670834,21.0
38,10.0,0.02032591663315814,19.0,0.940255411819973,23.0
38,11.0,0.02092608126180089,22.0,0.9402815998863313,26.0
38,12.0,1.0,24.0,0.9402729347945714,29.0
38,13.0,1.0,27.0,0.9601818531492547,32.0
38,14.0,1.0,30.0,0.8805270070627726,35.0
38,15.0,1.0,33.0,0.9402740209185613,37.0
39,1.0,0.007778265364674835,0.0,0.9203307419424892,0.0
39,2.0,0.008756995345359543,1.0,0.9402458496953282,3.0
39,3.0,0.009382553697245033,3.0,0.8804917105262031,6.0
39,4.0,0.011789798620079254,4.0,0.9004055196323969,9.0
39,5.0,0.011816229915195304,6.0,0.9402438644505261,12.0
39,6.0,0.029006267398820108,8.0,0.9203403496678303,15.0
39,7.0,0.0287213634575118,11.0,0.9800796208530805,17.0
39,8.0,0.940262727740831,13.0,1.0,19.0
39,9.0,0.9203520481291805,16.0,1.0,22.0
39,10.0,0.9601800611290902,19.0,1.0,25.0
39,11.0,0.9402640729609392,22.0,1.0,28.0
39,12.0,0.9601780766003765,25.0,1.0,31.0
39,13.0,0.9402671424688032,28.0,0.9800801886792453,34.0
39,14.0,0.980087081339713,31.0,1.0,37.0
39,15.0,0.9601780766003765,34.0,1.0,39.0
40,1.0,0.008547975336242204,0.0,0.8405925856785356,0.0
40,2.0,0.012039355352320438,0.0,0.820673419011869,3.0
40,3.0,0.01170722921944567,2.0,0.880443369814401,6.0
40,4.0,0.0175570608117358,2.0,0.8206663007830293,9.0
40,5.0,0.019322370383982036,5.0,0.9202945928624436,12.0
40,6.0,0.019386894893483993,8.0,0.7608801144951624,15.0
40,7.0,0.01900684913776435,11.0,0.8605171960114794,17.0
40,8.0,1.0,12.0,0.7409941152087595,20.0
40,9.0,1.0,15.0,0.7409953409791573,23.0
40,10.0,1.0,18.0,0.741015488537276,26.0
40,11.0,1.0,21.0,0.7808433029189078,29.0
40,12.0,1.0,24.0,0.7010976972951747,32.0
40,13.0,1.0,27.0,0.8206718180945409,35.0
40,14.0,1.0,30.0,0.8405989857056558,38.0
40,15.0,1.0,33.0,0.8406294312644484,41.0
41,1.0,0.006664952992004275,0.0,0.8206533101169843,0.0
41,2.0,0.014538888576975821,0.0,0.7608289748764016,3.0
41,3.0,0.8406109170214033,1.0,0.7409226458767096,6.0
41,4.0,0.7808582388425142,3.0,0.7808008164659871,9.0
41,5.0,0.8406128991144872,6.0,0.780811432372919,12.0
41,6.0,0.8804656645469734,8.0,0.8006841428297424,15.0
41,7.0,0.8605456337662447,11.0,0.8207092496478403,17.0
41,8.0,0.9003965763941401,14.0,0.9003737478623188,20.0
41,9.0,0.980084255319149,16.0,0.8007149107170143,23.0
41,10.0,1.0,19.0,0.7808331692924456,26.0
41,11.0,0.980084255319149,22.0,0.9003928271355289,28.0
41,12.0,1.0,25.0,0.8206792957794012,31.0
41,13.0,1.0,28.0,0.840620117300914,34.0
41,14.0,1.0,30.0,0.8605186348914828,37.0
41,15.0,1.0,33.0,0.8406063323834619,40.0
42,1.0,0.009312534347951144,0.0,0.7611126975079598,0.0
42,2.0,0.009498682647804077,2.0,0.7411866551879275,3.0
42,3.0,0.018875574633243984,3.0,0.7211888855941162,6.0
42,4.0,0.018005134434629356,5.0,0.6416424639373531,9.0
42,5.0,0.018682993899257348,7.0,0.6813856938081814,12.0
42,6.0,0.022360398686247965,9.0,0.8009620653155184,15.0
42,7.0,0.9800914893617022,10.0,0.7610997296576955,17.0
42,8.0,1.0,13.0,0.8806054108195285,19.0
42,9.0,1.0,16.0,0.8607017514337301,22.0
42,10.0,1.0,18.0,0.9203854132902116,24.0
42,11.0,1.0,21.0,0.8805801446211059,27.0
42,12.0,1.0,24.0,0.9203851964172958,29.0
42,13.0,1.0,27.0,0.9601920296312799,31.0
42,14.0,1.0,30.0,0.9601832630536294,34.0
42,15.0,1.0,33.0,0.9601821989528796,36.0
43,1.0,0.008815789044525032,0.0,0.780932523560903,0.0
43,2.0,0.013471648008711354,1.0,0.8008446730936133,3.0
43,3.0,0.015306789803197385,2.0,0.7610124605560782,6.0
43,4.0,0.9004325786598641,3.0,0.8207632745772031,9.0
43,5.0,0.9203509663198729,5.0,0.7809216061856671,12.0
43,6.0,0.9004369476282842,8.0,0.7610146185538429,15.0
43,7.0,1.0,9.0,0.7012351431257016,17.0
43,8.0,1.0,12.0,0.8805231249864485,19.0
43,9.0,1.0,15.0,0.8805230476822209,21.0
43,10.0,1.0,18.0,0.8605953178382518,24.0
43,11.0,1.0,21.0,0.9601745751129726,27.0
43,12.0,1.0,24.0,0.9203637260532274,30.0
43,13.0,1.0,27.0,0.8805221235905991,33.0
43,14.0,1.0,30.0,0.8805408163938506,35.0
43,15.0,1.0,33.0,0.9601748837209303,38.0
44,1.0,0.005947234161664387,0.0,0.8405899814253348,0.0
44,2.0,0.012519088329514016,1.0,0.860500708381354,3.0
44,3.0,0.01573133975760919,2.0,0.7808190160812775,6.0
44,4.0,0.019083670384618924,4.0,0.8008170146929393,9.0
44,5.0,0.016995146973653605,7.0,0.8605498938284579,12.0
44,6.0,0.018368996268894374,10.0,0.760928246276466,15.0
44,7.0,0.01866220324246497,11.0,0.8008126179185279,17.0
44,8.0,1.0,13.0,0.8605571447178693,20.0
44,9.0,1.0,16.0,0.9004204849657538,23.0
44,10.0,1.0,19.0,0.8605440823731634,26.0
44,11.0,1.0,22.0,0.8804825291045968,29.0
44,12.0,1.0,24.0,0.820727815504972,32.0
44,13.0,1.0,27.0,0.8008021579837756,35.0
44,14.0,1.0,30.0,0.8605780855031181,37.0
44,15.0,1.0,33.0,0.8804865713578277,39.0
45,1.0,0.006213537346022047,0.0,0.9601772727272727,0.0
45,2.0,0.009424315629522253,1.0,0.9004150771672665,3.0
45,3.0,0.016142197576403214,2.0,0.9203318258946936,6.0
45,4.0,0.8805000727758409,3.0,0.8804990057386951,9.0
45,5.0,0.9402458421810225,5.0,0.840662076881587,12.0
45,6.0,0.9800860986547084,7.0,0.8605514499485271,15.0
45,7.0,1.0,9.0,0.920306208026208,17.0
45,8.0,1.0,12.0,0.9203044593079626,20.0
45,9.0,1.0,15.0,0.9601585211939208,22.0
45,10.0,1.0,18.0,0.9003679183908443,25.0
45,11.0,1.0,21.0,0.9003850376361308,27.0
45,12.0,1.0,24.0,0.9601698945582353,29.0
45,13.0,1.0,27.0,0.9800834080717489,32.0
45,14.0,1.0,30.0,1.0,35.0
45,15.0,1.0,33.0,0.9601639639639639,38.0
46,1.0,0.014020830361144376,0.0,0.8406478838371342,0.0
46,2.0,0.014386460324793442,0.0,0.8007899630149825,3.0
46,3.0,0.014450632284820497,1.0,0.8606114774351928,6.0
46,4.0,0.017842657710835052,3.0,0.7410427303009834,9.0
46,5.0,0.8407339226783652,5.0,0.7808790890237741,12.0
46,6.0,0.8407239549236699,8.0,0.7610434729553717,15.0
46,7.0,0.9004579406510886,10.0,0.7410686220457637,17.0
46,8.0,1.0,12.0,0.9203505726952542,19.0
46,9.0,1.0,15.0,0.9203383640650579,22.0
46,10.0,1.0,18.0,0.9004483586154205,24.0
46,11.0,1.0,21.0,0.9004421332281912,27.0
46,12.0,1.0,24.0,0.9203271217032105,30.0
46,13.0,1.0,27.0,0.9203355185647101,33.0
46,14.0,1.0,30.0,0.9402699348982982,35.0
46,15.0,1.0,33.0,0.9601774746723674,38.0
47,1.0,0.007569491926642673,0.0,0.880390880853087,0.0
47,2.0,0.007950561517930173,2.0,0.8404596134648672,3.0
47,3.0,0.018762880303310227,2.0,0.8405266352537651,6.0
47,4.0,0.017942590509205446,5.0,0.8405101168967016,9.0
47,5.0,0.01817444028614705,7.0,0.8604724427013335,12.0
47,6.0,0.019958661023359723,10.0,0.8604661491242538,15.0
47,7.0,0.018165395959546877,12.0,0.820638753288235,17.0
47,8.0,0.02559608470171631,14.0,0.8205813711129275,20.0
47,9.0,0.02818200269678498,16.0,0.8205808997344747,23.0
47,10.0,0.022931046810501954,19.0,0.8405714728196587,26.0
47,11.0,0.026597184221562892,22.0,0.8405402528939128,29.0
47,12.0,0.027584067044848063,25.0,0.8604796045773238,32.0
47,13.0,0.027494736272882677,28.0,0.9402038071197323,34.0
47,14.0,1.0,30.0,0.9402045880269887,36.0
47,15.0,1.0,33.0,0.9003212546936554,39.0
48,1.0,0.00826332662522891,0.0,0.9601566971648814,0.0
48,2.0,0.02425371993528512,0.0,0.9601566971648814,3.0
48,3.0,0.022159351187033553,2.0,0.9003471014608518,6.0
48,4.0,0.9202966853488017,3.0,0.940198190940815,9.0
48,5.0,0.9601663865546218,5.0,0.8405751354779525,12.0
48,6.0,0.980082700421941,8.0,0.8405533879455781,15.0
48,7.0,1.0,10.0,0.9402390605666734,17.0
48,8.0,1.0,12.0,0.9003852265426382,20.0
48,9.0,1.0,15.0,0.8804464763272769,23.0
48,10.0,1.0,18.0,0.8804670258040705,26.0
48,11.0,1.0,21.0,0.8604972967294182,29.0
48,12.0,1.0,24.0,0.880469372842637,31.0
48,13.0,1.0,27.0,0.8804719268514201,33.0
48,14.0,1.0,30.0,0.9003815656730504,35.0
48,15.0,1.0,33.0,0.8804721284500284,37.0
49,1.0,0.015059300406010728,0.0,0.9601844519627842,0.0
49,2.0,0.01568185540276565,0.0,0.9402618388974576,3.0
49,3.0,0.019020691188797696,2.0,0.9402618388974576,6.0
49,4.0,0.8805824617834611,4.0,0.9203498388974576,9.0
49,5.0,0.8805633341406639,6.0,0.9202668557993262,12.0
49,6.0,0.980094472361809,8.0,0.8605787248698152,15.0
49,7.0,0.9601856403940887,10.0,0.9402711916369302,17.0
49,8.0,1.0,12.0,0.9203290278855704,20.0
49,9.0,1.0,15.0,0.9402649589754596,23.0
49,10.0,1.0,18.0,0.9800970297029703,25.0
49,11.0,1.0,21.0,0.9800970297029703,28.0
49,12.0,1.0,24.0,1.0,31.0
49,13.0,1.0,27.0,1.0,33.0
49,14.0,1.0,30.0,0.9800932038834952,35.0
49,15.0,1.0,33.0,1.0,38.0
