Rep,Step set size,Group size,Random group score,Super group score
2,3.0,7.0,0.9668016877637131,0.9667997138769671
2,3.0,8.0,0.9668016877637131,1.0
2,3.0,9.0,0.9335999333777482,0.9667997138769671
2,3.0,10.0,1.0,0.9336009096916158
2,3.0,11.0,1.0,0.9668011958146486
2,3.0,12.0,0.9668016877637131,0.9336090297430515
2,3.0,13.0,0.9668016877637131,1.0
2,3.0,14.0,0.9668016877637131,1.0
2,3.0,15.0,0.9668072463768116,0.9667898550724637
2,4.0,1.0,0.010386761291390122,0.028136405425699538
2,4.0,2.0,0.015560106883711133,0.028136405425699538
2,4.0,3.0,0.027672914722420883,0.02408962391739729
2,4.0,4.0,0.029327781607446497,0.02432908719491003
2,4.0,5.0,0.032351946245862434,0.019798966395117544
2,4.0,6.0,0.032629724023640214,0.9003905543946716
2,4.0,7.0,0.03617554830079229,0.7343468639644336
2,4.0,8.0,0.030154545092923677,0.8339622144279796
2,4.0,9.0,0.02981236305518841,0.8671843166893319
2,4.0,10.0,0.030140692663985294,0.9003963151816027
2,4.0,11.0,0.031125198285267403,0.7343336585426713
2,4.0,12.0,0.031075128036313862,0.76751240767336
2,4.0,13.0,0.02631552488520442,0.80078830391183
2,4.0,14.0,0.032478655007268216,0.7343582793386254
2,4.0,15.0,0.03127041732054582,0.8007038345914488
2,5.0,1.0,0.006120306714943692,0.015996104710569052
2,5.0,2.0,0.012715555562854608,0.01731486173731118
2,5.0,3.0,0.026555159002376726,0.016457368134355287
2,5.0,4.0,0.0275715545571136,0.026865384056072784
2,5.0,5.0,0.028187569803778394,0.03152177607283036
2,5.0,6.0,0.025719951844115373,0.026327812675369246
2,5.0,7.0,0.028568178794469976,0.03559419356667051
2,5.0,8.0,1.0,0.030406091944924593
2,5.0,9.0,0.9667971631205674,0.03571903169351974
2,5.0,10.0,0.9667971631205674,0.03418181592037621
2,5.0,11.0,1.0,0.03500030115117613
2,5.0,12.0,1.0,0.03127402208241995
2,5.0,13.0,1.0,0.8340196168851687
2,5.0,14.0,1.0,1.0
2,5.0,15.0,1.0,0.8339922925039571
2,6.0,1.0,0.010232540333467589,0.016006783309474883
2,6.0,2.0,0.024214732064549396,0.017439317055802477
2,6.0,3.0,0.03439338215554482,0.02050429106709956
2,6.0,4.0,0.9004471295469002,0.015658288229589125
2,6.0,5.0,0.933622238372093,0.019138880641717537
2,6.0,6.0,0.933635470354075,0.020807236953814368
2,6.0,7.0,0.933622238372093,0.01852723390940728
2,6.0,8.0,1.0,0.030720234114747568
2,6.0,9.0,1.0,0.030153292640674473
2,6.0,10.0,1.0,0.03128963963781375
2,6.0,11.0,0.9668088888888888,0.03800435545976933
2,6.0,12.0,1.0,0.034819862386854854
2,6.0,13.0,1.0,0.03481988728558198
2,6.0,14.0,1.0,0.03623979349315942
2,6.0,15.0,1.0,0.033967334623232
3,1.0,1.0,1.0,1.0
3,1.0,2.0,0.8340933333333334,1.0
3,1.0,3.0,0.8009583333333333,1.0
3,1.0,4.0,0.8341116666666667,1.0
3,1.0,5.0,0.9336616666666667,1.0
3,1.0,6.0,0.9668316666666666,1.0
3,1.0,7.0,1.0,1.0
3,1.0,8.0,1.0,1.0
3,1.0,9.0,1.0,1.0
3,1.0,10.0,1.0,1.0
3,1.0,11.0,1.0,1.0
3,1.0,12.0,1.0,1.0
3,1.0,13.0,1.0,1.0
3,1.0,14.0,1.0,1.0
3,1.0,15.0,1.0,1.0
3,2.0,1.0,0.005562121883813178,1.0
3,2.0,2.0,0.01093982926399283,1.0
3,2.0,3.0,0.014363362034558473,1.0
3,2.0,4.0,0.7678073283120541,1.0
3,2.0,5.0,0.8009696875259702,1.0
3,2.0,6.0,0.9005035270467836,1.0
3,2.0,7.0,0.8673004212374303,1.0
3,2.0,8.0,0.8341754293155446,0.9668359511343804
3,2.0,9.0,0.9336727748691099,0.9668359511343804
3,2.0,10.0,1.0,1.0
3,2.0,11.0,1.0,1.0
3,2.0,12.0,1.0,1.0
3,2.0,13.0,1.0,1.0
3,2.0,14.0,1.0,0.9668412698412698
3,2.0,15.0,1.0,0.9668412698412698
3,3.0,1.0,0.005851533172222314,0.8009184568364209
3,3.0,2.0,0.0082282296656154,0.800900793519838
3,3.0,3.0,0.011623289300769645,0.8009168988391375
3,3.0,4.0,0.011873280678029324,0.8009061525704809
3,3.0,5.0,0.012722303223312427,0.8341059535655059
3,3.0,6.0,0.014710760649269527,0.701352874834247
3,3.0,7.0,0.014889865126881468,0.8340699062893239
3,3.0,8.0,0.02538605789346274,0.8672742088088328
3,3.0,9.0,0.024388520455026774,0.8009117798963951
3,3.0,10.0,0.026220220414192422,0.8341093513957307
3,3.0,11.0,0.025886057893462735,0.9336483333333334
3,3.0,12.0,0.02505687049711116,0.9004710180623975
3,3.0,13.0,0.02538354533064867,0.9668183333333334
3,3.0,14.0,0.02471770785137835,0.9004491956882255
3,3.0,15.0,0.02355184537148302,0.9668183333333334
3,4.0,1.0,0.006596079778031768,0.024775237044308496
3,4.0,2.0,0.010061119067592298,0.02545605465437139
3,4.0,3.0,0.012043930165364843,0.023039545384838225
3,4.0,4.0,0.9004362263729127,0.8672187521024686
3,4.0,5.0,0.9336390565615919,0.8340033445132026
3,4.0,6.0,0.9668215962441314,0.9004109795911096
3,4.0,7.0,1.0,0.9335884290164665
3,4.0,8.0,1.0,0.8340081064179644
3,4.0,9.0,1.0,0.8008076245873463
3,4.0,10.0,1.0,0.8340060917066677
3,4.0,11.0,1.0,0.8007540517942372
3,4.0,12.0,1.0,0.8008001625109284
3,4.0,13.0,1.0,0.9003652034998447
3,4.0,14.0,1.0,0.9004563981042655
3,4.0,15.0,1.0,0.900457142857143
3,5.0,1.0,0.008463773252807644,0.016164978201295387
3,5.0,2.0,0.01378100272989717,0.02577505953087311
3,5.0,3.0,0.01643098255601417,0.02485045635626993
3,5.0,4.0,0.018221744038053187,0.025265644575490406
3,5.0,5.0,0.018521407337716487,0.867218928896429
3,5.0,6.0,0.029365493551598995,0.9336213895713895
3,5.0,7.0,0.029540096726202173,0.8008214173277529
3,5.0,8.0,0.030296781662259298,0.9335871753246753
3,5.0,9.0,0.03132781269329034,0.9004211475111477
3,5.0,10.0,0.02985233721781486,0.8671774891774892
3,5.0,11.0,0.02985233721781486,0.8339939356564356
3,5.0,12.0,0.03074321023368787,0.8672070499883001
3,5.0,13.0,0.02850305968916513,0.8340138415701771
3,5.0,14.0,0.02805861524472069,0.8672115142740144
3,5.0,15.0,0.031179664545142188,0.80072614991615
3,6.0,1.0,0.007211935870785908,0.01451439320644418
3,6.0,2.0,0.01104312562785991,0.019041877679097395
3,6.0,3.0,0.012326346614687284,0.01930675548321287
3,6.0,4.0,0.011778291759055001,0.03242815174141313
3,6.0,5.0,0.011789481060155597,0.03086399896165716
3,6.0,6.0,0.01971351387760219,0.0300683642756945
3,6.0,7.0,0.016948969671931914,0.029423470392333444
3,6.0,8.0,0.023217830095093803,0.029484429029015217
3,6.0,9.0,1.0,0.03188186518812691
3,6.0,10.0,1.0,0.9668072463768116
3,6.0,11.0,1.0,0.9003967943994104
3,6.0,12.0,1.0,1.0
3,6.0,13.0,1.0,1.0
3,6.0,14.0,1.0,0.9335856163567
3,6.0,15.0,1.0,0.9667898550724637
4,1.0,1.0,0.3034091816367266,1.0
4,1.0,2.0,0.6352674650698602,1.0
4,1.0,3.0,0.7346986027944111,1.0
4,1.0,4.0,0.9337185628742515,1.0
4,1.0,5.0,0.9668502994011976,1.0
4,1.0,6.0,1.0,1.0
4,1.0,7.0,1.0,1.0
4,1.0,8.0,1.0,1.0
4,1.0,9.0,1.0,1.0
4,1.0,10.0,1.0,1.0
4,1.0,11.0,1.0,1.0
4,1.0,12.0,1.0,1.0
4,1.0,13.0,1.0,1.0
4,1.0,14.0,1.0,1.0
4,1.0,15.0,1.0,1.0
4,2.0,1.0,0.012693279315870575,1.0
4,2.0,2.0,0.01350896144630149,1.0
4,2.0,3.0,0.7677160138761879,1.0
4,2.0,4.0,0.9336566164154104,1.0
4,2.0,5.0,0.9336336633663366,1.0
4,2.0,6.0,0.8672999221342942,1.0
4,2.0,7.0,0.9668324873096447,1.0
4,2.0,8.0,1.0,1.0
4,2.0,9.0,1.0,1.0
4,2.0,10.0,1.0,1.0
4,2.0,11.0,1.0,1.0
4,2.0,12.0,1.0,1.0
4,2.0,13.0,1.0,1.0
4,2.0,14.0,1.0,1.0
4,2.0,15.0,1.0,1.0
4,3.0,1.0,0.016185663898540016,0.8672206977859178
4,3.0,2.0,0.01904456649236407,0.8340291442414232
4,3.0,3.0,0.019149634718415097,0.9004220365706329
4,3.0,4.0,0.017761834728154843,0.8008166688528763
4,3.0,5.0,0.9668158295281584,0.7676359141851864
4,3.0,6.0,1.0,0.8672152303804717
4,3.0,7.0,1.0,0.8340246276244162
4,3.0,8.0,1.0,0.9003798774190042
4,3.0,9.0,0.9004235774636608,0.8671828852709507
4,3.0,10.0,0.966811209439528,0.8008041254550397
4,3.0,11.0,1.0,0.8008033756243177
4,3.0,12.0,1.0,0.966811209439528
4,3.0,13.0,1.0,1.0
4,3.0,14.0,1.0,1.0
4,3.0,15.0,1.0,0.9335909982781403
4,4.0,1.0,0.011727669284781977,0.023738733058964026
4,4.0,2.0,0.015638429272664,0.024594475355882793
4,4.0,3.0,0.9667941176470588,0.867134853136577
4,4.0,4.0,0.933598859627533,0.7010326901985564
4,4.0,5.0,1.0,0.7343078710009485
4,4.0,6.0,0.9668047419804741,0.8670792639085764
4,4.0,7.0,0.9667941176470588,0.7674707043399703
4,4.0,8.0,1.0,0.8007070874051786
4,4.0,9.0,1.0,0.7675240617350098
4,4.0,10.0,1.0,0.7674839937131519
4,4.0,11.0,0.9336083381077217,0.8339273328924878
4,4.0,12.0,0.9668047419804741,0.7675166835580234
4,4.0,13.0,1.0,0.7342885946531597
4,4.0,14.0,1.0,0.8006233057462103
4,4.0,15.0,1.0,0.7010106937041601
4,5.0,1.0,0.007035179394906869,0.019806590074483977
4,5.0,2.0,0.012923101745699292,0.019467916291852617
4,5.0,3.0,0.014728314365726724,0.018759079007757324
4,5.0,4.0,0.015454086131588659,0.019189394518352814
4,5.0,5.0,0.015902658383953737,0.9003667608286252
4,5.0,6.0,1.0,0.9335336076817559
4,5.0,7.0,1.0,0.933578625235405
4,5.0,8.0,1.0,0.9335588512241055
4,5.0,9.0,1.0,0.9003231557043547
4,5.0,10.0,1.0,0.8338821992262562
4,5.0,11.0,1.0,0.867135151959278
4,5.0,12.0,1.0,0.9003898305084745
4,5.0,13.0,1.0,0.9003833672158792
4,5.0,14.0,1.0,0.867115040338518
4,5.0,15.0,1.0,0.867127897684829
4,6.0,1.0,0.00712882811954812,0.014507618855632837
4,6.0,2.0,0.010765117609542919,0.031316504585428916
4,6.0,3.0,0.016974137335216098,0.031200071744523602
4,6.0,4.0,0.03538507797523383,0.9003639129242731
4,6.0,5.0,0.03392420841001644,0.9668019943019942
4,6.0,6.0,0.028500159002724384,0.9668019943019942
4,6.0,7.0,1.0,0.9668014492753623
4,6.0,8.0,1.0,0.9335949458438445
4,6.0,9.0,1.0,1.0
4,6.0,10.0,1.0,0.9668019943019942
4,6.0,11.0,1.0,0.9668019943019942
4,6.0,12.0,1.0,0.9668019943019942
4,6.0,13.0,1.0,0.9667991452991453
4,6.0,14.0,1.0,0.9336037564165316
4,6.0,15.0,1.0,0.9668019943019942
5,1.0,1.0,0.9970059880239514,1.0
5,1.0,2.0,1.0,1.0
5,1.0,3.0,1.0,1.0
5,1.0,4.0,1.0,1.0
5,1.0,5.0,0.9667614770459082,1.0
5,1.0,6.0,0.9667455089820359,1.0
5,1.0,7.0,0.9667614770459082,1.0
5,1.0,8.0,0.9335259481037924,1.0
5,1.0,9.0,1.0,1.0
5,1.0,10.0,1.0,1.0
5,1.0,11.0,1.0,1.0
5,1.0,12.0,1.0,1.0
5,1.0,13.0,1.0,1.0
5,1.0,14.0,1.0,1.0
5,1.0,15.0,1.0,1.0
5,2.0,1.0,0.007163355364556118,1.0
5,2.0,2.0,0.012274247637802693,1.0
5,2.0,3.0,0.9003557621605945,1.0
5,2.0,4.0,0.9667752808988763,1.0
5,2.0,5.0,0.8671049296131174,1.0
5,2.0,6.0,0.9003506385860269,1.0
5,2.0,7.0,1.0,1.0
5,2.0,8.0,1.0,1.0
5,2.0,9.0,1.0,1.0
5,2.0,10.0,1.0,1.0
5,2.0,11.0,1.0,1.0
5,2.0,12.0,1.0,1.0
5,2.0,13.0,1.0,1.0
5,2.0,14.0,1.0,1.0
5,2.0,15.0,1.0,1.0
5,3.0,1.0,0.0070198997754575025,0.8338984958669747
5,3.0,2.0,0.008660091437768863,0.8339319304850381
5,3.0,3.0,0.016564676949454186,0.7673893821506838
5,3.0,4.0,1.0,0.8006497036237309
5,3.0,5.0,0.933575641025641,0.8338120677238797
5,3.0,6.0,0.9667845373891002,0.6013058929781866
5,3.0,7.0,0.8671129716291314,0.6345702142705287
5,3.0,8.0,1.0,0.8670639076952152
5,3.0,9.0,1.0,0.8006044086843239
5,3.0,10.0,1.0,0.933556826207684
5,3.0,11.0,1.0,0.7674065083478834
5,3.0,12.0,1.0,0.7342397584635617
5,3.0,13.0,1.0,0.7341547484131912
5,3.0,14.0,1.0,0.7674900291246867
5,3.0,15.0,1.0,0.9003424619264806
5,4.0,1.0,0.006940037048553686,0.018999121539220346
5,4.0,2.0,0.009891967992357474,0.01787999689379287
5,4.0,3.0,0.014234652905748466,0.018803758687136834
5,4.0,4.0,0.015273055969808566,0.6679436184687365
5,4.0,5.0,0.02456521979901662,0.8339407885948068
5,4.0,6.0,0.02325885736004548,0.9668034188034188
5,4.0,7.0,0.024116583866774347,0.767599706040482
5,4.0,8.0,0.02667650833379784,0.7343380661276295
5,4.0,9.0,1.0,0.800759604701566
5,4.0,10.0,1.0,0.8339882921109811
5,4.0,11.0,1.0,0.8339911099446141
5,4.0,12.0,1.0,0.867190169248889
5,4.0,13.0,1.0,0.8339524083229897
5,4.0,14.0,1.0,0.8007000419059893
5,4.0,15.0,1.0,0.834001540808114
5,5.0,1.0,0.005828846824238059,0.015962285513231058
5,5.0,2.0,0.009499787747965522,0.022754280133785606
5,5.0,3.0,0.010329776129492096,0.022335580946793734
5,5.0,4.0,0.01607388421825228,0.021505760611553345
5,5.0,5.0,0.016206852890265692,0.9003768054563391
5,5.0,6.0,0.016749285451248132,0.9335896393703925
5,5.0,7.0,0.018579330792686886,0.8339433188530172
5,5.0,8.0,0.017032431986647254,0.8339532714450182
5,5.0,9.0,0.028282751678445645,0.9667991631799163
5,5.0,10.0,1.0,0.9335936076243608
5,5.0,11.0,1.0,0.9667622950819672
5,5.0,12.0,1.0,0.9667991631799163
5,5.0,13.0,1.0,0.9335567395264116
5,5.0,14.0,1.0,0.9335872518112935
5,5.0,15.0,1.0,0.9667944444444444
5,6.0,1.0,0.008703463442267224,0.01543976793147117
5,6.0,2.0,0.012636253519453423,0.02178203709337256
5,6.0,3.0,0.013974554943190793,0.03183214331566964
5,6.0,4.0,0.016254542367564257,0.031229301595105785
5,6.0,5.0,0.025423168327134475,0.02989766673679757
5,6.0,6.0,1.0,0.030355822765166362
5,6.0,7.0,1.0,0.030491563320653323
5,6.0,8.0,1.0,0.030195986064528658
5,6.0,9.0,1.0,0.03023987163508759
5,6.0,10.0,1.0,0.02997680029183194
5,6.0,11.0,1.0,0.02892144563816958
5,6.0,12.0,1.0,0.03151456580176035
5,6.0,13.0,1.0,0.03050796095391496
5,6.0,14.0,1.0,0.032568447934360784
5,6.0,15.0,1.0,0.027665638839801863
6,1.0,1.0,0.6351297405189622,1.0
6,1.0,2.0,0.7347165668662675,1.0
6,1.0,3.0,0.8342794411177645,1.0
6,1.0,4.0,0.9005848303393214,1.0
6,1.0,5.0,1.0,1.0
6,1.0,6.0,1.0,1.0
6,1.0,7.0,1.0,1.0
6,1.0,8.0,1.0,1.0
6,1.0,9.0,1.0,1.0
6,1.0,10.0,1.0,1.0
6,1.0,11.0,1.0,1.0
6,1.0,12.0,1.0,1.0
6,1.0,13.0,1.0,1.0
6,1.0,14.0,1.0,1.0
6,1.0,15.0,1.0,1.0
6,2.0,1.0,0.00711175666226892,1.0
6,2.0,2.0,0.014625035261064762,1.0
6,2.0,3.0,0.635250072610268,1.0
6,2.0,4.0,0.7679462083519208,1.0
6,2.0,5.0,0.900528560481664,1.0
6,2.0,6.0,0.9668563218390804,1.0
6,2.0,7.0,0.9336981718664478,1.0
6,2.0,8.0,1.0,1.0
6,2.0,9.0,0.9336971428571429,1.0
6,2.0,10.0,0.9337088122605365,1.0
6,2.0,11.0,1.0,1.0
6,2.0,12.0,0.9005536960366499,1.0
6,2.0,13.0,0.8674059551176793,1.0
6,2.0,14.0,0.9005545265462508,1.0
6,2.0,15.0,0.9337079817509356,1.0
6,3.0,1.0,0.01538557920709558,0.9004207379807668
6,3.0,2.0,0.8340118712899536,0.9003867056698187
6,3.0,3.0,0.9004582786587936,0.9668041074249606
6,3.0,4.0,0.9004499201871997,0.8340482606773686
6,3.0,5.0,0.9668153594771242,0.9336330428618759
6,3.0,6.0,0.9336320915397002,0.8671889262053736
6,3.0,7.0,1.0,0.9336232898148976
6,3.0,8.0,1.0,0.9336175045541472
6,3.0,9.0,1.0,0.9336158945403146
6,3.0,10.0,1.0,0.9667851500789889
6,3.0,11.0,1.0,0.9336368212873067
6,3.0,12.0,1.0,0.933613623711728
6,3.0,13.0,1.0,1.0
6,3.0,14.0,1.0,1.0
6,3.0,15.0,1.0,0.9668056872037915
6,4.0,1.0,0.006417968304484053,0.026228804301477875
6,4.0,2.0,0.012736754836498233,0.025903640902785068
