Rep,Step set size,Group size,Random group score,Super group score
6,6.0,6.0,0.022984547326432545,0.03436644491190195
6,6.0,7.0,0.03801165810578771,0.03353820677835408
6,6.0,8.0,0.03801165810578771,0.03801165810578771
6,6.0,9.0,0.044219622707557624,0.03974617138012399
6,6.0,10.0,0.0516316612586224,0.03437529446942408
6,6.0,11.0,0.04289803680447392,0.037914312973044345
6,6.0,12.0,1.0,0.03610980774376036
6,6.0,13.0,1.0,0.03353820677835408
6,6.0,14.0,1.0,0.04289803680447392
6,6.0,15.0,1.0,0.03438114219465896
7,1.0,1.0,0.008336,1.0
7,1.0,2.0,0.013144,1.0
7,1.0,3.0,0.012343999999999999,1.0
7,1.0,4.0,0.013563999999999998,1.0
7,1.0,5.0,0.014764,1.0
7,1.0,6.0,0.013164,1.0
7,1.0,7.0,0.012763999999999998,1.0
7,1.0,8.0,0.012364,1.0
7,1.0,9.0,0.013563999999999998,1.0
7,1.0,10.0,0.013964,1.0
7,1.0,11.0,0.013564000000000001,1.0
7,1.0,12.0,0.013564000000000001,1.0
7,1.0,13.0,0.010764,1.0
7,1.0,14.0,1.0,1.0
7,1.0,15.0,1.0,1.0
7,2.0,1.0,0.006674451880396537,1.0
7,2.0,2.0,0.00884871627165978,1.0
7,2.0,3.0,0.014685236068502009,1.0
7,2.0,4.0,0.012199080739382234,1.0
7,2.0,5.0,0.016820161316633213,1.0
7,2.0,6.0,0.016312623628191004,1.0
7,2.0,7.0,0.016312623628191004,1.0
7,2.0,8.0,0.017822673879447283,1.0
7,2.0,9.0,0.01736016131663321,1.0
7,2.0,10.0,1.0,1.0
7,2.0,11.0,1.0,1.0
7,2.0,12.0,1.0,1.0
7,2.0,13.0,1.0,1.0
7,2.0,14.0,1.0,1.0
7,2.0,15.0,1.0,1.0
7,3.0,1.0,0.006674788106043897,1.0
7,3.0,2.0,0.012269042015627191,1.0
7,3.0,3.0,0.019288697433121005,1.0
7,3.0,4.0,0.026781132338117485,0.9004433497536946
7,3.0,5.0,0.02487336714217495,0.9004433497536946
7,3.0,6.0,0.02383362418124972,0.8007137579169598
7,3.0,7.0,0.02972413022692818,1.0
7,3.0,8.0,1.0,1.0
7,3.0,9.0,1.0,0.9004591836734693
7,3.0,10.0,1.0,1.0
7,3.0,11.0,1.0,0.9004591836734693
7,3.0,12.0,1.0,1.0
7,3.0,13.0,1.0,1.0
7,3.0,14.0,1.0,0.9004591836734693
7,3.0,15.0,1.0,1.0
7,4.0,1.0,0.009490301049672032,0.025747176923324865
7,4.0,2.0,0.01703472955278059,0.9004754901960783
7,4.0,3.0,0.023396007344723215,0.9004754901960783
7,4.0,4.0,0.8009268037312012,0.7012892887983955
7,4.0,5.0,0.9004660194174757,0.900470588235294
7,4.0,6.0,0.8009268037312012,0.9004563106796116
7,4.0,7.0,1.0,0.900470588235294
7,4.0,8.0,0.9004660194174757,0.9004563106796116
7,4.0,9.0,0.9004660194174757,0.9004754901960783
7,4.0,10.0,1.0,0.8009295964762717
7,4.0,11.0,1.0,0.9004754901960783
7,4.0,12.0,1.0,0.8009075290310299
7,4.0,13.0,1.0,0.9004754901960783
7,4.0,14.0,1.0,0.9004754901960783
7,4.0,15.0,1.0,0.9004541062801932
7,5.0,1.0,0.008333383221083715,0.022339824869511367
7,5.0,2.0,0.009531133030444566,0.01904227788002427
7,5.0,3.0,0.010848176194887612,0.024280981159017632
7,5.0,4.0,0.014558220565563934,0.022858814284795966
7,5.0,5.0,0.019691379369295915,0.03711575249597213
7,5.0,6.0,0.01967415817935205,0.03441508803060178
7,5.0,7.0,0.02290330882827677,0.9003561643835617
7,5.0,8.0,0.025705717495584268,1.0
7,5.0,9.0,0.02478207792380654,1.0
7,5.0,10.0,0.023840882923788016,1.0
7,5.0,11.0,0.028873138310063905,1.0
7,5.0,12.0,1.0,0.9004144144144144
7,5.0,13.0,1.0,1.0
7,5.0,14.0,1.0,1.0
7,5.0,15.0,1.0,1.0
7,6.0,1.0,0.0036803669163280026,0.014619414695949653
7,6.0,2.0,0.006803434302052944,0.014619414695949653
7,6.0,3.0,0.010744969230791107,0.014619414695949653
7,6.0,4.0,0.01688150740275316,0.01206398437948995
7,6.0,5.0,0.020323781518859663,0.013751748092570118
7,6.0,6.0,0.01427205738092863,0.026772086176803107
7,6.0,7.0,0.02121171255334242,0.025506263391992984
7,6.0,8.0,1.0,0.026772086176803107
7,6.0,9.0,1.0,0.025032955742020503
7,6.0,10.0,1.0,0.025032955742020503
7,6.0,11.0,1.0,0.02376713295721038
7,6.0,12.0,1.0,0.020640495402625227
7,6.0,13.0,1.0,0.026772086176803107
7,6.0,14.0,1.0,0.0233065689354238
7,6.0,15.0,1.0,0.02190631818743535
8,1.0,1.0,0.0067604790419161665,1.0
8,1.0,2.0,0.7016347305389221,1.0
8,1.0,3.0,0.8011556886227545,1.0
8,1.0,4.0,0.8011137724550897,1.0
8,1.0,5.0,0.9005449101796407,1.0
8,1.0,6.0,0.8011197604790418,1.0
8,1.0,7.0,1.0,1.0
8,1.0,8.0,1.0,1.0
8,1.0,9.0,1.0,1.0
8,1.0,10.0,1.0,1.0
8,1.0,11.0,1.0,1.0
8,1.0,12.0,1.0,1.0
8,1.0,13.0,1.0,1.0
8,1.0,14.0,1.0,1.0
8,1.0,15.0,1.0,1.0
8,2.0,1.0,0.008229980628463463,1.0
8,2.0,2.0,0.011899843988787347,1.0
8,2.0,3.0,0.0123786058627079,1.0
8,2.0,4.0,0.9004843749999999,1.0
8,2.0,5.0,1.0,1.0
8,2.0,6.0,1.0,1.0
8,2.0,7.0,1.0,1.0
8,2.0,8.0,1.0,1.0
8,2.0,9.0,1.0,1.0
8,2.0,10.0,1.0,1.0
8,2.0,11.0,1.0,1.0
8,2.0,12.0,1.0,1.0
8,2.0,13.0,1.0,1.0
8,2.0,14.0,1.0,1.0
8,2.0,15.0,1.0,1.0
8,3.0,1.0,0.006078450218425654,1.0
8,3.0,2.0,0.006495562517890893,1.0
8,3.0,3.0,1.0,0.8010190305512885
8,3.0,4.0,0.8008884884884886,1.0
8,3.0,5.0,1.0,0.9004545454545454
8,3.0,6.0,1.0,1.0
8,3.0,7.0,1.0,0.9004545454545454
8,3.0,8.0,1.0,0.9004867724867726
8,3.0,9.0,1.0,1.0
8,3.0,10.0,1.0,0.800874094307073
8,3.0,11.0,1.0,1.0
8,3.0,12.0,1.0,0.9004095744680851
8,3.0,13.0,1.0,0.9004308510638298
8,3.0,14.0,1.0,1.0
8,3.0,15.0,1.0,1.0
8,4.0,1.0,0.005838328595972771,0.04186282545306533
8,4.0,2.0,0.009359537655185234,0.041811423583906444
8,4.0,3.0,0.013807795942047136,0.04909089617026245
8,4.0,4.0,0.01331964428327936,0.048978746637552174
8,4.0,5.0,0.013807795942047136,0.029473674909379927
8,4.0,6.0,0.01807433481581554,0.03422932675970482
8,4.0,7.0,0.01283787250055971,0.03364247229961093
8,4.0,8.0,1.0,0.03715278513820156
8,4.0,9.0,1.0,0.03657674460008041
8,4.0,10.0,1.0,0.0491095877590475
8,4.0,11.0,1.0,0.04416721277565733
8,4.0,12.0,1.0,0.046762169918671916
8,4.0,13.0,1.0,0.049586223273066186
8,4.0,14.0,1.0,0.052389961590823195
8,4.0,15.0,1.0,0.05004254375044761
8,5.0,1.0,0.008575291849624828,0.022407081896635435
8,5.0,2.0,0.009484382758715737,0.020544696575534517
8,5.0,3.0,0.017520587093196604,0.018682927095015033
8,5.0,4.0,0.018419014354009187,0.022407081896635435
8,5.0,5.0,0.02113330456440464,0.028207490016946828
8,5.0,6.0,0.01704239547349555,0.900433962264151
8,5.0,7.0,0.01698976907099032,1.0
8,5.0,8.0,0.024778889293279625,0.701153101913522
8,5.0,9.0,0.022051616566006897,1.0
8,5.0,10.0,0.024778889293279625,1.0
8,5.0,11.0,0.022051616566006897,1.0
8,5.0,12.0,0.021592900969676622,1.0
8,5.0,13.0,0.02666568174610981,0.9003545454545454
8,5.0,14.0,0.020649504743261528,1.0
8,5.0,15.0,0.024778889293279625,1.0
8,6.0,1.0,0.00635116700286243,0.014700443268612261
8,6.0,2.0,0.014208816612420605,0.014658623052395176
8,6.0,3.0,0.011969018653881197,0.03192232831807543
8,6.0,4.0,0.012969917036201406,0.03264894973587332
8,6.0,5.0,0.02132573870008538,0.034509414852152386
8,6.0,6.0,0.02132573870008538,0.8008007073196872
8,6.0,7.0,0.0351891847203206,1.0
8,6.0,8.0,0.0351891847203206,1.0
8,6.0,9.0,0.0351891847203206,1.0
8,6.0,10.0,0.031041719282532576,1.0
8,6.0,11.0,0.034724068441250824,0.9004232558139534
8,6.0,12.0,1.0,1.0
8,6.0,13.0,1.0,1.0
8,6.0,14.0,1.0,1.0
8,6.0,15.0,1.0,1.0
9,1.0,1.0,0.006256,1.0
9,1.0,2.0,0.011519999999999999,1.0
9,1.0,3.0,0.009408000000000001,1.0
9,1.0,4.0,0.012740000000000001,1.0
9,1.0,5.0,0.900332,1.0
9,1.0,6.0,1.0,1.0
9,1.0,7.0,0.900332,1.0
9,1.0,8.0,1.0,1.0
9,1.0,9.0,1.0,1.0
9,1.0,10.0,1.0,1.0
9,1.0,11.0,1.0,1.0
9,1.0,12.0,1.0,1.0
9,1.0,13.0,1.0,1.0
9,1.0,14.0,1.0,1.0
9,1.0,15.0,1.0,1.0
9,2.0,1.0,0.005741486017320255,1.0
9,2.0,2.0,0.007940638559693135,1.0
9,2.0,3.0,0.9002765957446808,1.0
9,2.0,4.0,0.9003021276595746,1.0
9,2.0,5.0,0.8007729092286056,1.0
9,2.0,6.0,0.8007729092286056,1.0
9,2.0,7.0,0.9003931623931625,1.0
9,2.0,8.0,1.0,1.0
9,2.0,9.0,1.0,1.0
9,2.0,10.0,1.0,1.0
9,2.0,11.0,1.0,1.0
9,2.0,12.0,1.0,1.0
9,2.0,13.0,1.0,1.0
9,2.0,14.0,1.0,1.0
9,2.0,15.0,1.0,1.0
9,3.0,1.0,0.020641888959371357,0.8007843576381412
9,3.0,2.0,0.022348865703557406,0.7011872012400369
9,3.0,3.0,0.01955442125911296,0.7011872012400369
9,3.0,4.0,0.026089965464478948,0.6016588384273416
9,3.0,5.0,0.023753516866348103,0.7013016083460116
9,3.0,6.0,0.020992826693804967,0.7011872012400369
9,3.0,7.0,0.024678750511207916,0.800840821812596
9,3.0,8.0,0.0205277104147352,0.6016124348848967
9,3.0,9.0,0.026079098261696944,0.6016987757927408
9,3.0,10.0,1.0,0.9004305555555556
9,3.0,11.0,1.0,1.0
9,3.0,12.0,1.0,1.0
9,3.0,13.0,1.0,1.0
9,3.0,14.0,1.0,1.0
9,3.0,15.0,1.0,1.0
9,4.0,1.0,0.008013826242611294,0.023679592278300625
9,4.0,2.0,0.00926003219309356,0.023679592278300625
9,4.0,3.0,0.013652591267105173,0.9004088888888889
9,4.0,4.0,0.022439987589723286,0.9004088888888889
9,4.0,5.0,0.022876668812430705,0.8008355555555557
9,4.0,6.0,0.027703451927423427,0.8008133333333334
9,4.0,7.0,0.02501292561163395,0.8008355555555557
9,4.0,8.0,0.025094657213365557,0.8005770107085896
9,4.0,9.0,0.026826258944967284,1.0
9,4.0,10.0,0.026826258944967284,0.9004088888888889
9,4.0,11.0,1.0,0.9004088888888889
9,4.0,12.0,1.0,0.7009814551530341
9,4.0,13.0,1.0,1.0
9,4.0,14.0,1.0,0.8008564912280702
9,4.0,15.0,1.0,0.9003377192982456
9,5.0,1.0,0.010455147872814038,0.019662587783238622
9,5.0,2.0,0.02104053183560678,0.03204093325618757
9,5.0,3.0,0.023729598174673117,0.02817210801749932
9,5.0,4.0,0.033688366184751094,0.034313660528914845
9,5.0,5.0,1.0,0.028860753076007394
9,5.0,6.0,1.0,0.02830909431886918
9,5.0,7.0,1.0,0.02972165756704887
9,5.0,8.0,1.0,0.900269406392694
9,5.0,9.0,1.0,0.8006928298161174
9,5.0,10.0,1.0,0.7010531901764778
9,5.0,11.0,1.0,0.900269406392694
9,5.0,12.0,1.0,0.9004246575342465
9,5.0,13.0,1.0,0.900269406392694
9,5.0,14.0,1.0,0.9004246575342465
9,5.0,15.0,1.0,1.0
9,6.0,1.0,0.008827147928645359,0.015134680730781178
9,6.0,2.0,0.018744201395108656,0.015134680730781178
9,6.0,3.0,0.013068392958195068,0.025573704307690792
9,6.0,4.0,0.022827576026818504,0.019221559428837603
9,6.0,5.0,0.022848160592861308,0.020069017055956248
9,6.0,6.0,1.0,0.026439505173491657
9,6.0,7.0,1.0,0.020934817921757113
9,6.0,8.0,1.0,0.036631110905460534
9,6.0,9.0,1.0,0.043393272175422215
9,6.0,10.0,1.0,0.03832245038911926
9,6.0,11.0,1.0,0.03872642718461241
9,6.0,12.0,1.0,0.04254581454830357
9,6.0,13.0,1.0,0.03959222805041328
9,6.0,14.0,1.0,0.03317941492211897
9,6.0,15.0,1.0,0.03834079362780148
